measure,location,sex,age,cause,metric,year,val,upper,lower
DALYs (Disability-Adjusted Life Years),South Asia - WB,Both,All ages,"Tracheal, bronchus, and lung cancer",Rate,2010,117.55501493187245,148.2026535239874,97.73933770730177
DALYs (Disability-Adjusted Life Years),North America,Both,All ages,"Tracheal, bronchus, and lung cancer",Number,2010,4318554.521328017,4483466.751335797,4058384.508340469
DALYs (Disability-Adjusted Life Years),North America,Both,All ages,"Tracheal, bronchus, and lung cancer",Percent,2010,0.03999563781702318,0.04555072295129977,0.034818617899896626
DALYs (Disability-Adjusted Life Years),North America,Both,All ages,"Tracheal, bronchus, and lung cancer",Rate,2010,1258.0903481529112,1306.1329243993168,1182.2970750561071
DALYs (Disability-Adjusted Life Years),Middle East & North Africa - WB,Both,All ages,"Tracheal, bronchus, and lung cancer",Number,2003,658131.5619339762,826099.3689619187,545799.9282748397
DALYs (Disability-Adjusted Life Years),Middle East & North Africa - WB,Both,All ages,"Tracheal, bronchus, and lung cancer",Percent,2003,0.005976510538277978,0.007371396388838091,0.00485270032795245
DALYs (Disability-Adjusted Life Years),Middle East & North Africa - WB,Both,All ages,"Tracheal, bronchus, and lung cancer",Rate,2003,193.04600900529528,242.3150559004641,160.09640619454797
DALYs (Disability-Adjusted Life Years),East Asia & Pacific - WB,Both,All ages,"Tracheal, bronchus, and lung cancer",Number,2005,16143231.291727006,17589557.176572308,13871083.083413282
DALYs (Disability-Adjusted Life Years),East Asia & Pacific - WB,Both,All ages,"Tracheal, bronchus, and lung cancer",Percent,2005,0.02492659529239714,0.02743674904615058,0.02116382283120504
DALYs (Disability-Adjusted Life Years),East Asia & Pacific - WB,Both,All ages,"Tracheal, bronchus, and lung cancer",Rate,2005,762.9399920748479,831.2943282780965,655.5567362249399
DALYs (Disability-Adjusted Life Years),East Asia & Pacific - WB,Both,All ages,"Tracheal, bronchus, and lung cancer",Number,2004,15825516.105711415,17342290.378866524,13652601.149269864
DALYs (Disability-Adjusted Life Years),East Asia & Pacific - WB,Both,All ages,"Tracheal, bronchus, and lung cancer",Percent,2004,0.023828732629379745,0.02612833184525275,0.020188913330259885
DALYs (Disability-Adjusted Life Years),East Asia & Pacific - WB,Both,All ages,"Tracheal, bronchus, and lung cancer",Rate,2004,753.8410774953737,826.0919124605508,650.3352871547637
DALYs (Disability-Adjusted Life Years),Europe & Central Asia - WB,Both,All ages,"Tracheal, bronchus, and lung cancer",Number,2011,10258617.175867395,10560487.745579941,9868911.84983671
DALYs (Disability-Adjusted Life Years),Europe & Central Asia - WB,Both,All ages,"Tracheal, bronchus, and lung cancer",Percent,2011,0.03280636610207012,0.03611476156830914,0.0295569867590719
DALYs (Disability-Adjusted Life Years),Europe & Central Asia - WB,Both,All ages,"Tracheal, bronchus, and lung cancer",Rate,2011,1137.6610816630657,1171.137952178257,1094.4435041727124
DALYs (Disability-Adjusted Life Years),Sub-Saharan Africa - WB,Both,All ages,"Tracheal, bronchus, and lung cancer",Number,2011,750489.9444744884,947920.1319202613,596107.103030964
DALYs (Disability-Adjusted Life Years),Sub-Saharan Africa - WB,Both,All ages,"Tracheal, bronchus, and lung cancer",Percent,2011,0.0012317307297428492,0.001537125490719263,0.0009713786784258053
DALYs (Disability-Adjusted Life Years),Sub-Saharan Africa - WB,Both,All ages,"Tracheal, bronchus, and lung cancer",Rate,2011,82.60310871819514,104.33337620266674,65.61087220673474
DALYs (Disability-Adjusted Life Years),South Asia - WB,Both,All ages,"Tracheal, bronchus, and lung cancer",Number,2011,2036050.698140589,2624573.4123576772,1698968.4874696673
DALYs (Disability-Adjusted Life Years),South Asia - WB,Both,All ages,"Tracheal, bronchus, and lung cancer",Percent,2011,0.0031062104913611847,0.003972690900080303,0.002520098513544162
DALYs (Disability-Adjusted Life Years),South Asia - WB,Both,All ages,"Tracheal, bronchus, and lung cancer",Rate,2011,122.89333469702675,158.41578949696571,102.54749705446386
DALYs (Disability-Adjusted Life Years),Latin America & Caribbean - WB,Both,All ages,"Tracheal, bronchus, and lung cancer",Number,2006,1756103.2892809568,1809303.995193989,1699552.3540208663
DALYs (Disability-Adjusted Life Years),Latin America & Caribbean - WB,Both,All ages,"Tracheal, bronchus, and lung cancer",Percent,2006,0.010530408537990261,0.011619185961103435,0.009409463460352142
DALYs (Disability-Adjusted Life Years),Latin America & Caribbean - WB,Both,All ages,"Tracheal, bronchus, and lung cancer",Rate,2006,310.6164953661063,320.0265436944562,300.6138642979998
DALYs (Disability-Adjusted Life Years),North America,Both,All ages,"Tracheal, bronchus, and lung cancer",Number,2011,4348934.660411466,4519285.521936496,4087137.9086091844
DALYs (Disability-Adjusted Life Years),North America,Both,All ages,"Tracheal, bronchus, and lung cancer",Percent,2011,0.03973923832625829,0.04511011406193271,0.03457775793015299
DALYs (Disability-Adjusted Life Years),North America,Both,All ages,"Tracheal, bronchus, and lung cancer",Rate,2011,1256.460264077883,1305.6767056137942,1180.823989544133
DALYs (Disability-Adjusted Life Years),Latin America & Caribbean - WB,Both,All ages,"Tracheal, bronchus, and lung cancer",Number,2005,1727737.0832761833,1778171.0655068997,1667851.7596321036
DALYs (Disability-Adjusted Life Years),Latin America & Caribbean - WB,Both,All ages,"Tracheal, bronchus, and lung cancer",Percent,2005,0.010390581944612164,0.011454000968177587,0.009295105775987095
DALYs (Disability-Adjusted Life Years),Latin America & Caribbean - WB,Both,All ages,"Tracheal, bronchus, and lung cancer",Rate,2005,309.4715387636661,318.5052524218364,298.74490481172774
DALYs (Disability-Adjusted Life Years),Middle East & North Africa - WB,Both,All ages,"Tracheal, bronchus, and lung cancer",Number,2006,746907.8643386774,912572.240642589,623946.01444916
DALYs (Disability-Adjusted Life Years),Middle East & North Africa - WB,Both,All ages,"Tracheal, bronchus, and lung cancer",Percent,2006,0.006707434075229385,0.008103341495222486,0.005394070717923793
DALYs (Disability-Adjusted Life Years),Middle East & North Africa - WB,Both,All ages,"Tracheal, bronchus, and lung cancer",Rate,2006,205.6617601104822,251.27759687561573,171.80410285163148
DALYs (Disability-Adjusted Life Years),Europe & Central Asia - WB,Both,All ages,"Tracheal, bronchus, and lung cancer",Number,2012,10307474.849204442,10614951.0001433,9875335.175101167
DALYs (Disability-Adjusted Life Years),Europe & Central Asia - WB,Both,All ages,"Tracheal, bronchus, and lung cancer",Percent,2012,0.03298613169312,0.036502816195476184,0.029563697725062715
DALYs (Disability-Adjusted Life Years),Europe & Central Asia - WB,Both,All ages,"Tracheal, bronchus, and lung cancer",Rate,2012,1138.971107557915,1172.9470771630713,1091.2198774619126
DALYs (Disability-Adjusted Life Years),Sub-Saharan Africa - WB,Both,All ages,"Tracheal, bronchus, and lung cancer",Number,2012,784950.5899118506,978389.9076812642,617451.9042058464
DALYs (Disability-Adjusted Life Years),Sub-Saharan Africa - WB,Both,All ages,"Tracheal, bronchus, and lung cancer",Percent,2012,0.0013088607266392106,0.0016047966413720556,0.0010357955876300208
DALYs (Disability-Adjusted Life Years),Sub-Saharan Africa - WB,Both,All ages,"Tracheal, bronchus, and lung cancer",Rate,2012,84.08321172172461,104.80426005310824,66.14090091346064
DALYs (Disability-Adjusted Life Years),Middle East & North Africa - WB,Both,All ages,"Tracheal, bronchus, and lung cancer",Number,2005,712401.6942364606,870140.5833730277,600534.5828904822
DALYs (Disability-Adjusted Life Years),Middle East & North Africa - WB,Both,All ages,"Tracheal, bronchus, and lung cancer",Percent,2005,0.006538866605798796,0.00800542968682736,0.005290181352942172
DALYs (Disability-Adjusted Life Years),Middle East & North Africa - WB,Both,All ages,"Tracheal, bronchus, and lung cancer",Rate,2005,200.51334326800625,244.91069981563987,169.0271063890254
DALYs (Disability-Adjusted Life Years),South Asia - WB,Both,All ages,"Tracheal, bronchus, and lung cancer",Number,2012,2160347.242401032,2749344.9991738894,1802162.50606447
DALYs (Disability-Adjusted Life Years),South Asia - WB,Both,All ages,"Tracheal, bronchus, and lung cancer",Percent,2012,0.003311150474589026,0.004187743094749519,0.0027130747583924545
DALYs (Disability-Adjusted Life Years),South Asia - WB,Both,All ages,"Tracheal, bronchus, and lung cancer",Rate,2012,128.28958808849808,163.26650203935841,107.01922405519849
DALYs (Disability-Adjusted Life Years),North America,Both,All ages,"Tracheal, bronchus, and lung cancer",Number,2012,4353984.228689142,4537703.223324159,4102321.832706789
DALYs (Disability-Adjusted Life Years),North America,Both,All ages,"Tracheal, bronchus, and lung cancer",Percent,2012,0.03928400683762151,0.04450480351326075,0.03420498662008041
DALYs (Disability-Adjusted Life Years),North America,Both,All ages,"Tracheal, bronchus, and lung cancer",Rate,2012,1247.6813173053704,1300.32798417427,1175.564733219805
DALYs (Disability-Adjusted Life Years),East Asia & Pacific - WB,Both,All ages,"Tracheal, bronchus, and lung cancer",Number,2006,16553145.24569525,18016278.806403797,14139861.593397267
DALYs (Disability-Adjusted Life Years),East Asia & Pacific - WB,Both,All ages,"Tracheal, bronchus, and lung cancer",Percent,2006,0.025706300154573217,0.028274433683010622,0.021791742457858285
DALYs (Disability-Adjusted Life Years),East Asia & Pacific - WB,Both,All ages,"Tracheal, bronchus, and lung cancer",Rate,2006,775.9229559300712,844.5068353375633,662.8011197354825
DALYs (Disability-Adjusted Life Years),East Asia & Pacific - WB,Both,All ages,"Tracheal, bronchus, and lung cancer",Number,2007,17086747.8623222,18804586.12150736,14577649.259242503
DALYs (Disability-Adjusted Life Years),East Asia & Pacific - WB,Both,All ages,"Tracheal, bronchus, and lung cancer",Percent,2007,0.02659970494371965,0.029451660716458057,0.02249758103425278
DALYs (Disability-Adjusted Life Years),East Asia & Pacific - WB,Both,All ages,"Tracheal, bronchus, and lung cancer",Rate,2007,794.1952081356624,874.0406488707811,677.5718399346315
DALYs (Disability-Adjusted Life Years),Europe & Central Asia - WB,Both,All ages,"Tracheal, bronchus, and lung cancer",Number,2013,10362227.285166593,10655427.524843927,9914046.903604757
DALYs (Disability-Adjusted Life Years),Europe & Central Asia - WB,Both,All ages,"Tracheal, bronchus, and lung cancer",Percent,2013,0.033283011175339876,0.03697917764528577,0.029746278436541856
DALYs (Disability-Adjusted Life Years),Europe & Central Asia - WB,Both,All ages,"Tracheal, bronchus, and lung cancer",Rate,2013,1141.30114847621,1173.5943766662783,1091.938326167414
DALYs (Disability-Adjusted Life Years),Middle East & North Africa - WB,Both,All ages,"Tracheal, bronchus, and lung cancer",Number,2008,816490.4704324637,969983.2618226099,687408.5807781324
DALYs (Disability-Adjusted Life Years),Middle East & North Africa - WB,Both,All ages,"Tracheal, bronchus, and lung cancer",Percent,2008,0.007274160920226461,0.008825542395959998,0.005889892479286986
DALYs (Disability-Adjusted Life Years),Middle East & North Africa - WB,Both,All ages,"Tracheal, bronchus, and lung cancer",Rate,2008,214.2431582789876,254.5189258370155,180.37269350612144
DALYs (Disability-Adjusted Life Years),Sub-Saharan Africa - WB,Both,All ages,"Tracheal, bronchus, and lung cancer",Number,2013,817327.7248850426,1025019.2010627724,642104.6354814249
DALYs (Disability-Adjusted Life Years),Sub-Saharan Africa - WB,Both,All ages,"Tracheal, bronchus, and lung cancer",Percent,2013,0.0013718636809710017,0.0016748873793396523,0.0010847820809858368
DALYs (Disability-Adjusted Life Years),Sub-Saharan Africa - WB,Both,All ages,"Tracheal, bronchus, and lung cancer",Rate,2013,85.20967487941087,106.86233955907574,66.94196900714493
DALYs (Disability-Adjusted Life Years),Latin America & Caribbean - WB,Both,All ages,"Tracheal, bronchus, and lung cancer",Number,2007,1804127.670112299,1857717.1595796028,1744310.9696635394
DALYs (Disability-Adjusted Life Years),Latin America & Caribbean - WB,Both,All ages,"Tracheal, bronchus, and lung cancer",Percent,2007,0.010723102598247006,0.011792613567795887,0.009555297718238272
DALYs (Disability-Adjusted Life Years),Latin America & Caribbean - WB,Both,All ages,"Tracheal, bronchus, and lung cancer",Rate,2007,315.1612309518821,324.52272445724327,304.7119122826898
DALYs (Disability-Adjusted Life Years),South Asia - WB,Both,All ages,"Tracheal, bronchus, and lung cancer",Number,2013,2249999.6538671614,2831849.3435239354,1867529.2176866145
DALYs (Disability-Adjusted Life Years),South Asia - WB,Both,All ages,"Tracheal, bronchus, and lung cancer",Percent,2013,0.003468274667801554,0.004349402282204297,0.002823748612921624
DALYs (Disability-Adjusted Life Years),South Asia - WB,Both,All ages,"Tracheal, bronchus, and lung cancer",Rate,2013,131.49565539389727,165.5004189727057,109.14311832220943
DALYs (Disability-Adjusted Life Years),North America,Both,All ages,"Tracheal, bronchus, and lung cancer",Number,2013,4357787.698500039,4552341.175403561,4121906.7109068604
DALYs (Disability-Adjusted Life Years),North America,Both,All ages,"Tracheal, bronchus, and lung cancer",Percent,2013,0.038627814146866606,0.0435971100086654,0.033658617803313924
DALYs (Disability-Adjusted Life Years),North America,Both,All ages,"Tracheal, bronchus, and lung cancer",Rate,2013,1238.7831983902804,1294.0886871040734,1171.7295866802126
DALYs (Disability-Adjusted Life Years),Middle East & North Africa - WB,Both,All ages,"Tracheal, bronchus, and lung cancer",Number,2007,781017.6157513318,941556.7985198162,661943.2187634121
DALYs (Disability-Adjusted Life Years),Middle East & North Africa - WB,Both,All ages,"Tracheal, bronchus, and lung cancer",Percent,2007,0.00696535770209304,0.008432177006730048,0.005602986448603397
DALYs (Disability-Adjusted Life Years),Middle East & North Africa - WB,Both,All ages,"Tracheal, bronchus, and lung cancer",Rate,2007,210.02592060480214,253.19702068512194,178.00524739144396
DALYs (Disability-Adjusted Life Years),East Asia & Pacific - WB,Both,All ages,"Tracheal, bronchus, and lung cancer",Number,2009,17502949.20845705,19027924.177915465,15128721.257175682
DALYs (Disability-Adjusted Life Years),East Asia & Pacific - WB,Both,All ages,"Tracheal, bronchus, and lung cancer",Percent,2009,0.027355549709193405,0.030587322272344796,0.023461852692104247
DALYs (Disability-Adjusted Life Years),East Asia & Pacific - WB,Both,All ages,"Tracheal, bronchus, and lung cancer",Rate,2009,799.3389435600294,868.9827428149222,690.9107672712604
DALYs (Disability-Adjusted Life Years),Europe & Central Asia - WB,Both,All ages,"Tracheal, bronchus, and lung cancer",Number,2014,10366345.494700905,10652187.838721706,9880982.440950934
DALYs (Disability-Adjusted Life Years),Europe & Central Asia - WB,Both,All ages,"Tracheal, bronchus, and lung cancer",Percent,2014,0.0333789652189125,0.03713088915602686,0.029775289356276192
DALYs (Disability-Adjusted Life Years),Europe & Central Asia - WB,Both,All ages,"Tracheal, bronchus, and lung cancer",Rate,2014,1137.804395695611,1169.178294594608,1084.5312131312012
DALYs (Disability-Adjusted Life Years),Sub-Saharan Africa - WB,Both,All ages,"Tracheal, bronchus, and lung cancer",Number,2014,852501.1492434029,1067852.0087742505,673073.3678974046
DALYs (Disability-Adjusted Life Years),Sub-Saharan Africa - WB,Both,All ages,"Tracheal, bronchus, and lung cancer",Percent,2014,0.0014293058633944801,0.0017525830646323588,0.0011274094498438928
DALYs (Disability-Adjusted Life Years),Sub-Saharan Africa - WB,Both,All ages,"Tracheal, bronchus, and lung cancer",Rate,2014,86.48977138769378,108.33800775135929,68.2860800460582
DALYs (Disability-Adjusted Life Years),South Asia - WB,Both,All ages,"Tracheal, bronchus, and lung cancer",Number,2014,2354395.9708210863,2916897.9547856655,1945649.7989978394
DALYs (Disability-Adjusted Life Years),South Asia - WB,Both,All ages,"Tracheal, bronchus, and lung cancer",Percent,2014,0.0036463888559572573,0.004518334577741109,0.002975672702933263
DALYs (Disability-Adjusted Life Years),South Asia - WB,Both,All ages,"Tracheal, bronchus, and lung cancer",Rate,2014,135.4853243950971,167.85488529939494,111.96374672886724
DALYs (Disability-Adjusted Life Years),East Asia & Pacific - WB,Both,All ages,"Tracheal, bronchus, and lung cancer",Number,2008,17341228.854549393,18986740.294073835,14905421.637233488
DALYs (Disability-Adjusted Life Years),East Asia & Pacific - WB,Both,All ages,"Tracheal, bronchus, and lung cancer",Percent,2008,0.026527301119047365,0.029360851237535082,0.022599796341206062
DALYs (Disability-Adjusted Life Years),East Asia & Pacific - WB,Both,All ages,"Tracheal, bronchus, and lung cancer",Rate,2008,799.2018889235404,875.0382590991304,686.943308781352
DALYs (Disability-Adjusted Life Years),North America,Both,All ages,"Tracheal, bronchus, and lung cancer",Number,2014,4349226.875383114,4553158.040482832,4120189.5005517947
DALYs (Disability-Adjusted Life Years),North America,Both,All ages,"Tracheal, bronchus, and lung cancer",Percent,2014,0.037933337662868875,0.04272322208818618,0.03323378358244136
DALYs (Disability-Adjusted Life Years),North America,Both,All ages,"Tracheal, bronchus, and lung cancer",Rate,2014,1226.3473099492064,1283.8495840086198,1161.7658621309718
DALYs (Disability-Adjusted Life Years),Latin America & Caribbean - WB,Both,All ages,"Tracheal, bronchus, and lung cancer",Number,2008,1839497.3674869053,1890382.1785226895,1776573.7277089597
DALYs (Disability-Adjusted Life Years),Latin America & Caribbean - WB,Both,All ages,"Tracheal, bronchus, and lung cancer",Percent,2008,0.010830669792122747,0.011942500767296263,0.009635704340809308
DALYs (Disability-Adjusted Life Years),Latin America & Caribbean - WB,Both,All ages,"Tracheal, bronchus, and lung cancer",Rate,2008,317.47942852964843,326.26165405169417,306.6194177730142
DALYs (Disability-Adjusted Life Years),Europe & Central Asia - WB,Both,All ages,"Tracheal, bronchus, and lung cancer",Number,2015,10358093.51961467,10695832.851630725,9873216.952798372
DALYs (Disability-Adjusted Life Years),Europe & Central Asia - WB,Both,All ages,"Tracheal, bronchus, and lung cancer",Percent,2015,0.03306226474947222,0.03671330499843321,0.029383814454901312
DALYs (Disability-Adjusted Life Years),Europe & Central Asia - WB,Both,All ages,"Tracheal, bronchus, and lung cancer",Rate,2015,1132.0937792008501,1169.0071934351186,1079.0989163978143
DALYs (Disability-Adjusted Life Years),Sub-Saharan Africa - WB,Both,All ages,"Tracheal, bronchus, and lung cancer",Number,2015,899429.6198316229,1123360.5997906965,716482.9978328398
DALYs (Disability-Adjusted Life Years),Sub-Saharan Africa - WB,Both,All ages,"Tracheal, bronchus, and lung cancer",Percent,2015,0.001504887739604627,0.0018644177308258063,0.00119985439660223
DALYs (Disability-Adjusted Life Years),Sub-Saharan Africa - WB,Both,All ages,"Tracheal, bronchus, and lung cancer",Rate,2015,88.81950085586713,110.93289075051337,70.75335394351525
DALYs (Disability-Adjusted Life Years),South Asia - WB,Both,All ages,"Tracheal, bronchus, and lung cancer",Number,2015,2465861.2911641262,3053964.7982375957,2064750.1933593226
DALYs (Disability-Adjusted Life Years),South Asia - WB,Both,All ages,"Tracheal, bronchus, and lung cancer",Percent,2015,0.003828038414199835,0.004689463132241592,0.0031146478296628444
DALYs (Disability-Adjusted Life Years),South Asia - WB,Both,All ages,"Tracheal, bronchus, and lung cancer",Rate,2015,139.76486462763094,173.0985348335305,117.02991254974567
DALYs (Disability-Adjusted Life Years),Middle East & North Africa - WB,Both,All ages,"Tracheal, bronchus, and lung cancer",Number,2010,885777.0185292795,1051859.7063108257,748448.2199157247
DALYs (Disability-Adjusted Life Years),Middle East & North Africa - WB,Both,All ages,"Tracheal, bronchus, and lung cancer",Percent,2010,0.007723570983404719,0.009367749995535427,0.006350835411461373
DALYs (Disability-Adjusted Life Years),Middle East & North Africa - WB,Both,All ages,"Tracheal, bronchus, and lung cancer",Rate,2010,221.45078397530804,262.9726801687958,187.1175720278437
DALYs (Disability-Adjusted Life Years),North America,Both,All ages,"Tracheal, bronchus, and lung cancer",Number,2015,4231095.432341715,4439168.316815534,4001697.7460783133
DALYs (Disability-Adjusted Life Years),North America,Both,All ages,"Tracheal, bronchus, and lung cancer",Percent,2015,0.03604155813562721,0.04059572545902333,0.031667730507722744
DALYs (Disability-Adjusted Life Years),North America,Both,All ages,"Tracheal, bronchus, and lung cancer",Rate,2015,1183.0260387443186,1241.2037953620493,1118.8858082964546
DALYs (Disability-Adjusted Life Years),Latin America & Caribbean - WB,Both,All ages,"Tracheal, bronchus, and lung cancer",Number,2009,1862681.106854343,1913360.0959045128,1802531.6380592012
DALYs (Disability-Adjusted Life Years),Latin America & Caribbean - WB,Both,All ages,"Tracheal, bronchus, and lung cancer",Percent,2009,0.010854483675276553,0.011995742972853666,0.009632798361356377
DALYs (Disability-Adjusted Life Years),Latin America & Caribbean - WB,Both,All ages,"Tracheal, bronchus, and lung cancer",Rate,2009,317.69478465312164,326.33848134037805,307.4358238113793
DALYs (Disability-Adjusted Life Years),East Asia & Pacific - WB,Both,All ages,"Tracheal, bronchus, and lung cancer",Number,2011,17795459.61216324,19466397.413758267,15754019.728546353
DALYs (Disability-Adjusted Life Years),East Asia & Pacific - WB,Both,All ages,"Tracheal, bronchus, and lung cancer",Percent,2011,0.02803130961091544,0.03144948417232863,0.024143318481644117
DALYs (Disability-Adjusted Life Years),East Asia & Pacific - WB,Both,All ages,"Tracheal, bronchus, and lung cancer",Rate,2011,800.2065084243061,875.3433878952152,708.4093018879468
DALYs (Disability-Adjusted Life Years),Europe & Central Asia - WB,Both,All ages,"Tracheal, bronchus, and lung cancer",Number,2016,10323111.19007849,10674641.075410541,9798388.113598455
DALYs (Disability-Adjusted Life Years),Europe & Central Asia - WB,Both,All ages,"Tracheal, bronchus, and lung cancer",Percent,2016,0.033149566332470196,0.03683812683731993,0.02939332644134148
DALYs (Disability-Adjusted Life Years),Europe & Central Asia - WB,Both,All ages,"Tracheal, bronchus, and lung cancer",Rate,2016,1124.1112399931321,1162.3902711901464,1066.9727381118505
DALYs (Disability-Adjusted Life Years),Sub-Saharan Africa - WB,Both,All ages,"Tracheal, bronchus, and lung cancer",Number,2016,924151.3226421863,1149206.4214695147,748104.8716095692
DALYs (Disability-Adjusted Life Years),Sub-Saharan Africa - WB,Both,All ages,"Tracheal, bronchus, and lung cancer",Percent,2016,0.0015522858524886344,0.001913707423248097,0.0012407069541915
DALYs (Disability-Adjusted Life Years),Sub-Saharan Africa - WB,Both,All ages,"Tracheal, bronchus, and lung cancer",Rate,2016,88.86071621535662,110.5006325144943,71.93317053895773
DALYs (Disability-Adjusted Life Years),Middle East & North Africa - WB,Both,All ages,"Tracheal, bronchus, and lung cancer",Number,2009,852605.7280400791,1011069.2604929296,717691.7467667537
DALYs (Disability-Adjusted Life Years),Middle East & North Africa - WB,Both,All ages,"Tracheal, bronchus, and lung cancer",Percent,2009,0.007512677622485922,0.009087501315873985,0.006139302764440795
DALYs (Disability-Adjusted Life Years),Middle East & North Africa - WB,Both,All ages,"Tracheal, bronchus, and lung cancer",Rate,2009,217.87884954889603,258.3733606820166,183.40230070437366
DALYs (Disability-Adjusted Life Years),South Asia - WB,Both,All ages,"Tracheal, bronchus, and lung cancer",Number,2016,2662736.4868900306,3255038.309895504,2218954.4530496537
DALYs (Disability-Adjusted Life Years),South Asia - WB,Both,All ages,"Tracheal, bronchus, and lung cancer",Percent,2016,0.0041273125917077194,0.004972303028276724,0.0033172435068397205
DALYs (Disability-Adjusted Life Years),South Asia - WB,Both,All ages,"Tracheal, bronchus, and lung cancer",Rate,2016,148.7260418826051,181.80881449986174,123.93878047816209
DALYs (Disability-Adjusted Life Years),North America,Both,All ages,"Tracheal, bronchus, and lung cancer",Number,2016,4140497.78260254,4350109.850561743,3895756.576510907
DALYs (Disability-Adjusted Life Years),North America,Both,All ages,"Tracheal, bronchus, and lung cancer",Percent,2016,0.03462662544057238,0.03882663258956646,0.030256767681895516
DALYs (Disability-Adjusted Life Years),North America,Both,All ages,"Tracheal, bronchus, and lung cancer",Rate,2016,1148.6772936026168,1206.8289061796154,1080.779982456209
DALYs (Disability-Adjusted Life Years),East Asia & Pacific - WB,Both,All ages,"Tracheal, bronchus, and lung cancer",Number,2010,17637801.186437674,19269689.296552315,15349472.94502158
DALYs (Disability-Adjusted Life Years),East Asia & Pacific - WB,Both,All ages,"Tracheal, bronchus, and lung cancer",Percent,2010,0.027674124338278802,0.031016691536421958,0.02370622759925557
DALYs (Disability-Adjusted Life Years),East Asia & Pacific - WB,Both,All ages,"Tracheal, bronchus, and lung cancer",Rate,2010,798.5157578450754,872.3961898327399,694.9163272483798
DALYs (Disability-Adjusted Life Years),Latin America & Caribbean - WB,Both,All ages,"Tracheal, bronchus, and lung cancer",Number,2011,1950781.050661338,2008794.7270195296,1888103.7593385612
DALYs (Disability-Adjusted Life Years),Latin America & Caribbean - WB,Both,All ages,"Tracheal, bronchus, and lung cancer",Percent,2011,0.011083895159965745,0.012242775016735584,0.009878914081730743
DALYs (Disability-Adjusted Life Years),Latin America & Caribbean - WB,Both,All ages,"Tracheal, bronchus, and lung cancer",Rate,2011,325.28051771650064,334.95393476862586,314.82947208858207
DALYs (Disability-Adjusted Life Years),Middle East & North Africa - WB,Both,All ages,"Tracheal, bronchus, and lung cancer",Number,2011,912568.5206782689,1070147.8706136313,787254.685241315
DALYs (Disability-Adjusted Life Years),Middle East & North Africa - WB,Both,All ages,"Tracheal, bronchus, and lung cancer",Percent,2011,0.007807661618116482,0.00956007104647734,0.00655002002478427
DALYs (Disability-Adjusted Life Years),Middle East & North Africa - WB,Both,All ages,"Tracheal, bronchus, and lung cancer",Rate,2011,223.38753535231328,261.96136494082117,192.7119770687553
DALYs (Disability-Adjusted Life Years),Europe & Central Asia - WB,Both,All ages,"Tracheal, bronchus, and lung cancer",Number,2017,10294811.397086874,10672262.57954333,9792339.18206034
DALYs (Disability-Adjusted Life Years),Europe & Central Asia - WB,Both,All ages,"Tracheal, bronchus, and lung cancer",Percent,2017,0.03311504377713965,0.036668016580735235,0.029337022273997083
DALYs (Disability-Adjusted Life Years),Europe & Central Asia - WB,Both,All ages,"Tracheal, bronchus, and lung cancer",Rate,2017,1115.765910928286,1156.6745926107549,1061.3072766619134
DALYs (Disability-Adjusted Life Years),Sub-Saharan Africa - WB,Both,All ages,"Tracheal, bronchus, and lung cancer",Number,2017,953449.9050385389,1179609.7730879108,759602.5906149643
DALYs (Disability-Adjusted Life Years),Sub-Saharan Africa - WB,Both,All ages,"Tracheal, bronchus, and lung cancer",Percent,2017,0.0016035208241105576,0.0020001409051205537,0.0012719809358026366
DALYs (Disability-Adjusted Life Years),Sub-Saharan Africa - WB,Both,All ages,"Tracheal, bronchus, and lung cancer",Rate,2017,89.29085690608085,110.47079337592434,71.13700034544294
DALYs (Disability-Adjusted Life Years),South Asia - WB,Both,All ages,"Tracheal, bronchus, and lung cancer",Number,2017,2801975.662455198,3399629.6362496335,2345462.831434366
DALYs (Disability-Adjusted Life Years),South Asia - WB,Both,All ages,"Tracheal, bronchus, and lung cancer",Percent,2017,0.004344006268187186,0.005244341326057211,0.0035218398075396217
DALYs (Disability-Adjusted Life Years),South Asia - WB,Both,All ages,"Tracheal, bronchus, and lung cancer",Rate,2017,154.30574363848066,187.21874930821411,129.16542824778475
DALYs (Disability-Adjusted Life Years),North America,Both,All ages,"Tracheal, bronchus, and lung cancer",Number,2017,4077627.7552864556,4281896.82345237,3824258.841769922
DALYs (Disability-Adjusted Life Years),North America,Both,All ages,"Tracheal, bronchus, and lung cancer",Percent,2017,0.03349899762875718,0.037697307188661995,0.02951011421190293
DALYs (Disability-Adjusted Life Years),North America,Both,All ages,"Tracheal, bronchus, and lung cancer",Rate,2017,1122.8628837061913,1179.112784064406,1053.0922803194937
DALYs (Disability-Adjusted Life Years),Latin America & Caribbean - WB,Both,All ages,"Tracheal, bronchus, and lung cancer",Number,2010,1905359.2174384648,1958378.0839249587,1843870.533247522
DALYs (Disability-Adjusted Life Years),Latin America & Caribbean - WB,Both,All ages,"Tracheal, bronchus, and lung cancer",Percent,2010,0.010076186232958329,0.011048533052201416,0.009035148013241616
DALYs (Disability-Adjusted Life Years),Latin America & Caribbean - WB,Both,All ages,"Tracheal, bronchus, and lung cancer",Rate,2010,321.23250703179195,330.1711802465663,310.86587170341704
DALYs (Disability-Adjusted Life Years),East Asia & Pacific - WB,Both,All ages,"Tracheal, bronchus, and lung cancer",Number,2012,17891997.8252225,19646396.360030703,15727104.152644087
